No;cleaning;label;dimensi_MBI;catatan
877;momen senang sedih pusing kuliah capek kerja capek jalan capek berdrama bahkan saat terberat pd saat itupun akhirnya bisa berlalu;tidak_burnout;tidak_burnout;-
878;di fase paling capek kerja;burnout;EE;-
879;pengen kerjaan yg lebih bagus tapi tersadarkan sama katakata lebih baik capek kerja daripada capek cari kerja;tidak_burnout;tidak_burnout;-
880;tuhan capek kerja tuh terus adekku jendela masih ada yang gak ditutup gordennya lampu masih banyak yang belum dinyalain dia nih di rumah main roblox mulu sama scroll tt jadi magdran;burnout;EE;-
881;capekcapek kerja keras gataunya kamu anaknya low tuck kwong yang hilang;tidak_burnout;tidak_burnout;-
882;laki gue yg capek kerja gua yang dikasih duit eh malah orang lain yang seenak jidat jadiin gua dana darurat;burnout;RPA;-
883;kata orang capek kerja itu lebih baik daripada capek nganggur;tidak_burnout;tidak_burnout;-
884;masih lah capek kerja gini juga butuh di puk puk sambil ditanyain hows your day;burnout;EE;sarkasme-EE
885;capek kerja walaupun lagi weekend;burnout;EE;-
886;capek kerja pelarian nya gak nikah juga kali wahai women;tidak_burnout;tidak_burnout;-
887;bayangin lu lagi capek kerja terus istri lu ngirim pap bareng anak lu trend a chanbaek onetweet;tidak_burnout;tidak_burnout;-
888;eh bisa skip ke november ga si gue pengen ngonser capek kerja terus yalord;burnout;EE;-
889;cari suami aja lah capek kerja aku;burnout;CY;-
890;betul tapi harga diri lakilaki itu bekerja dan wajib menafkahi diri sendiri juga bukan jadi gapapa mau banyak uang dari mana pun selagi halal tapi bekerja juga sebuah kewajiban buat aku alias mending capek kerja daripada capek gajelas;tidak_burnout;tidak_burnout;-
891;bener ge pinginnya tidur kan soalnya capek kerja tiap hari;burnout;EE;-
892;tadi naik pas ku balik ke kost ku cerita ka sm kang gojek n de mau pindah ke jepang buat lanjut s bulan depan karna capek kerja rill soalnya de kasi liat ka email nya;burnout;EE;-
893;aku uda lama ga ke tukang sayur langgananku itu trs kesana mau beli pisang aja ga pak;tidak_burnout;tidak_burnout;-
894;engggkkkk udah capek kerja kuliah;burnout;EE;-
895;aku ketika sambat males;tidak_burnout;tidak_burnout;-
896;mau bilang gini tapi lebih capek kerja irl jadi gpp tetap menuju leave rl fokus rp;burnout;EE;-
897;maunya gitu cuma ternyata overwhelmed juga ya udah capek kerja pulang kudu berbalas kabar;burnout;EE;-
898;aku capek kerja tapi lebih capek lagi cari kerja udh kata bapak mau cari kerja yg kayak gimana lagi udah nikmatin kerjaan yg sekarang;burnout;EE;-
899;ternyata apapun pilihannya tetep capek kerja fulltime di jakarta;burnout;EE;-
900;tapi emang konon semakin tua udah semakin coretbijakcoret males mikir males bersaing dan udah gak seambis dulu karena udah berkeluarga dan capek kerja yang penting gue bisa ngasup orang dapet asupan dan tukeran asupan cakep;tidak_burnout;tidak_burnout;-
901;ternyata gini ya capek kerja tuh;burnout;EE;-
902;coba bertahan dulu beberapa bulan sambil apply kerjaan baru karna nganggur itu lebih melelahkan dibanding capek kerja;tidak_burnout;tidak_burnout;-
903;tiap ngerasa capek kerja tapi kalau capek tiap hari gimana dongg;burnout;EE;-
904;gpp kasian capek kerja jd dokter;burnout;EE;-
905;mw on lg nnti mlmcapek kerjanpwp;burnout;EE;-
906;ya allah capek kerja;burnout;EE;-
907;udah capek kerja ditambah harus nyari jodoh pula duhh mad;burnout;EE;-
908;jot gaperlu capek kerja udah ada fans yg siap jd bin tinggal rapih dikit kelar kerjaan;tidak_burnout;tidak_burnout;-
909;mau juga dong gua jaga toko per hari capek kerja jadi budak corporate palugada ga nyampe dua digit;burnout;CY;-
910;pingsan karena kita capek kerja;burnout;EE;-
911;ih sama bgt yo udah capek kerja jd berasa gaada tenaga lg wkwk;burnout;EE;-
912;capek kerja sambil kuliah hehe;burnout;EE;-
913;defenisi udah capek kerja butuh sugar daddy;burnout;CY;-
914;capek kerja abis tuh makan lagi ga kenyangkenyang kyak ayam;burnout;EE;-
915;banyak what if yg selalu aku pikirkan kalo lagi capek kerja dan gaji segitu aja tetep bersyukur alhamdulillah;tidak_burnout;tidak_burnout;-
916;jujur w kangen belajar belajar yg beneran belajar di kelas atau minimal ikut riset bikin jurnal gitugitu capek kerja gw pgn sekolah lg manifesting tahun depan s boleh kan y;burnout;CY;-
917;sekarang capek kerja cuman nungguin weekend biar bisa main sama dia eh malah ldr wkwk obat capeknya udah gada;burnout;EE;-
918;orang orang kerja pada ngeluh mulu dah bersyukur kek lu cuma capek kerja bkn capek nyari kerja;tidak_burnout;tidak_burnout;-
919;prefer yang pertama mending capek kerja daripada capek ngadepin karyawan toxic;tidak_burnout;tidak_burnout;-
920;karena topik ini sering sensitif kalo dibahas hehe masih banyak perempuan yg sudah capek kerja seharian di kantor masih harus beres rumah dan masak lagi sesampainya di rumah padahal kan sama capek kerja;burnout;EE;-
921;salut bgt sm org yg capek kerja tp dia masih berusaha buat interview di site yg susah sinyal itu;tidak_burnout;tidak_burnout;-
922;hari ini enggak bakal nebak buat liverpool dulu soalnya habis capek kerja apalagi belum ada libur;burnout;EE;-
923;ga bisa capek kerja dong;burnout;EE;-
924;capek kerja mah wajar yg penting jangan sampe berhenti kerja dehh;tidak_burnout;tidak_burnout;-
925;kok km mau mba rt model begini samasama capek mending aku sendiri daripada udah capek kerja mikir duit cukup apa engga ga dinafkahi eh masih kudu ditidurin;burnout;RPA;-
926;pengen nikah aja capek kerja;burnout;CY;-
927;mau ngeluh capek kerja tp liat jadwal belio kek gini ya allah pantes aja kaya;tidak_burnout;tidak_burnout;-
928;capek kerja dan latihan seminggu ini bisa kali sabming besok pacaran;burnout;EE;-
929;tapi ngeliat svt dan crew kayak sehat gitu ngga sih iya capek kerja tapi apresiasinya ga pernah ngga dalam keadaan apapun gila si ga heran i love my team i love my crew ada dalam sebuah lagu;tidak_burnout;tidak_burnout;-
930;udahlah capek kuliah capek kerja dirumah juga malah tambah capek gabisa istirahat rasanya aowkaowkaoak babi babiii gamau lagi gue lahir di keluarga kayak gini;burnout;EE;-
931;selamat pagi buat org yg setiap hari katanya capek kerja tp masi tetap semangat buat bekerja;tidak_burnout;tidak_burnout;-
932;semua hal itu butuh effort dan uang gimana mau cari pasangan kalo dah capek kerja gimana mau cari pasangan kalo nyari duit susah belom lagi yang harus jadi tulang punggung keluarga belom lagi yang susah dapet kerja jadi gak ngerasa dirinya pantes buat siapasiapa;burnout;EE;-
933;capek kerja butuh pukpuk;burnout;EE;-
934;mau capek kerja dengan gaji yang layak;burnout;RPA;-
935;capek kerja anyingggg tapi kalo ga kerja gw kagabisa jajan dong;burnout;RPA;-
936;udah pernah sekamar sama beberapa temen dan sodara yang lain cuma sama dia doang aku gak betah kamu udah capek kerja jangan sampe capek hati juga mending kos sendiri aja alasan ke ortu sama temen mah bisa dicari;tidak_burnout;tidak_burnout;-
937;capek kerja kah atau capek hati;burnout;EE;-
938;jamjam rawan kepikiran capek kerja pengen nikah aja sama dowoon;burnout;CY;sarkasme-CY
939;sebetulnya mau nabung berapa banyak intinya konsisten nder orang gaji banyak blm tentu bsa nabung jg ada gaji dikit nabungnya rajin yaa jadi banyak kuncinya bersyukur dh diem bae tabunganmu segitu nanti klo ada org tahu duitmu dipinjem nelongsoo ngko;tidak_burnout;tidak_burnout;-
940;capek kerja jd guru;burnout;EE;-
941;capek kerja sama orang yg kerjaannya minta maaf terus;burnout;CY;-
942;capek capek kerja ada yg nanya pekerjaan impian kamu apa;burnout;CY;sarkasme-CY
943;lucu bgt temen gwe capek kerja sampe berdoa ya allah tolong gantikan pekerjaan saya dengan ai;tidak_burnout;tidak_burnout;-
944;iyaaa itulaa kak semoga ada t__t huhu cape ga cape sih kak cuma kek stuck disitu aja terus gaji dikit gantiin mines gada uang makan dll kerja smpe jam malam;burnout;RPA;-
945;capek kerja njir pengen dinikah pangeran dubai bisa;burnout;CY;sarkasme-CY
946;kerja gaji dikit rela dilakuin demi apa demikian;burnout;RPA;-
947;will do kakak you should do the same capek kerja ya ini;burnout;EE;-
948;dia capek kerja pacar imutnya lg goleran enak dirumah kangen dia tuh wkwk;tidak_burnout;tidak_burnout;-
949;pusing bgt capek kerja;burnout;EE;-
950;capek kerja sampai mau nangis terus mikirin nggak pull as kalo rerun karena takut busuk dan dias masih under k;burnout;EE;-
951;capek kerja pingin pulang lalu lihat kapal cipokan;burnout;EE;-
952;tipe gue sebenernya adalah orang orang yg capek kerja contoh nanami kento my fineshyt boyfriend bapaknya tsumugi rintarou;tidak_burnout;tidak_burnout;-
953;camkan kalo lebih capek cari kerja dibanding capek kerja kalo punya cicilantanggungan;tidak_burnout;tidak_burnout;-
954;biar kerja macam binatang mending capek kerja drpd capek nyari kerja dah asli;tidak_burnout;tidak_burnout;-
955;ingfokan provider man yang sudah matang secara mental dan fisik seperti park sungjin dah capek kerja sendirian buset;burnout;EE;-
956;jgn jir itu suami nya lg capek kerja keras nafkahin keluarga eh bini nya ngntot sm cowo lain kecuali open relationship yaaa;tidak_burnout;tidak_burnout;-
957;kdg ga semua org punya energi bales chat apalagi klo udh capek kerja;burnout;EE;-
958;aku capek kerja mau resign tp miskin;burnout;CY;-
959;capek kerja masih dapet duit bro capek ga ngapangapain malah ngabisin duit;tidak_burnout;tidak_burnout;-
960;iya kan kayak wow ku pikir dia cuma lagi tidur karena capek kerja atau habis push rank ml;tidak_burnout;tidak_burnout;-
961;ga jadi ngeluh capek kerja ya allah lebih capek ngedengerin ini ternyata;tidak_burnout;tidak_burnout;-
962;yang bikin capek kerja itu bukan kerjaannya tapi energi ktmu macem macem manusia yg asdfghjkl;burnout;CY;-
963;setuju bgtttt capek kerja ada hasil capek nganggur cuma pusing sendiri aku pun jalanin usaha;tidak_burnout;tidak_burnout;-
964;setuju capek kerja masih bisa produktif kalo nganggur cuma bawa galau ih aku aja mulai;tidak_burnout;tidak_burnout;-
965;hiks bener setuju capek kerja vs nganggur skrg aku backup usaha frozen food modal kredit;tidak_burnout;tidak_burnout;-
966;wkwk iya aku pun capek kerja tapi ada hasil kl nganggur cuma bikin stres makanya mulai;tidak_burnout;tidak_burnout;-
967;duh capek kerja vs nganggur tuh beda banget emg aku pun mulai usaha snack rumahan;tidak_burnout;tidak_burnout;-
968;iya nderrrr capek kerja masih bisa nabungusaha soalnya aku sangking produktifnya pun;tidak_burnout;tidak_burnout;-
969;setujuuu capek kerja masih ada peluang kl nganggur malah diem aja sambil kerja pun aku;tidak_burnout;tidak_burnout;-
970;iya hiksss capek kerja bisa produktif kl nganggur cuma bisa galau aku sambil kerja pun jalanin;tidak_burnout;tidak_burnout;-
971;wkwk aku pun ngerasain capek kerja tetep ada hasil nganggur cuma bikin kepikiran untung;tidak_burnout;tidak_burnout;-
972;hahaha benerrr capek kerja masih bisa cuan kl nganggur cuma numpuk pikiran aja aku sambil;tidak_burnout;tidak_burnout;-
973;wkwkwk setuju aku pun ngerasa capek kerja nganggur beda bgt makanya aku mulai side;tidak_burnout;tidak_burnout;-
974;setuju bgt mending capek kerja sambil ada usaha frozen food modal kredit briguna daripada;tidak_burnout;tidak_burnout;-
975;capek kerja bukan badan yg capek sih;burnout;EE;-
976;mau ngeluh capek kerja tapi gue belom kaya;burnout;RPA;sarkasme-RPA
977;pgn bikin go lg tp udh keburu capek kerja uuft;burnout;EE;-
978;ya enaklah masa iya gak enak wong dpt transferan kok gak perlu capek capek kerja lagi;burnout;CY;sarkasme-CY
979;ya allah gpp bgt masa mudaku dihabiskan buat capek kerja asal hadiahnya dapet suami yg bisa memuliakan aku sbg perempuan dan mengerti sifat kekanakkanakanku yg sllu pengen dimengerti yg sgt manja ini;burnout;RPA;-
980;jadi orang baru tuh lebih takut gak ngapangapain dari pada takut capek kerja;tidak_burnout;tidak_burnout;-
981;tibalah di saat dimana gw udah terlalu capek kerja sampe gak mood main township ternyata;burnout;EE;-
982;capek anjay udah capek kerja terus ngadepin ini itu juga fakkkkk;burnout;EE;-
983;udah di tahap aku yang capek kuliah dan pacarku yang capek kerja;burnout;EE;-
984;ternyata kalo lagi capek kerja pengen nikah sama idola aja tuh emang bener ya;burnout;CY;sarkasme-CY
985;pernah capek kerja ga kamaii;burnout;EE;-
986;capekcapek kerja seharian yang bikin semangat tuh pas pulang langsung hapus makeup pake micellar hanasui nggak pake ribet sekali usap langsung cling;tidak_burnout;tidak_burnout;-
987;kayaknya mau bikin thread capek kerja butuh diuruss park sungjin aja;burnout;EE;-
988;satu hai dari dia bisa ngilangin capek kerja seharian;tidak_burnout;tidak_burnout;-
989;ga peduli udh capek kerja udh ga ngurusin gituan;burnout;CY;-
990;capek kerja pagisore lanjut smpe malem gitu aja siklus nya dalam seminggu;burnout;EE;-
991;anj masa gue mewek perkara kelewat capek kerja harini dah wkwkwk;burnout;EE;-
992;capek kerja capek mikir pengen semangat tapi selalu ada aja masalah datang rasanya pengen berhenti sebentar dan tarik napas panjang;burnout;EE;-
993;gimana lah bisa ngeluh capek kerja seharian kalo setiap pulang kerja selalu disambut gini;tidak_burnout;tidak_burnout;-
994;capek kerja ya allah pengen dinafkahin ajaa;burnout;CY;-
995;rakyat udah capek kerja atau sharian cari kerja masih juga disuruh siskamling sementara pejabatnya tidur nyenyak;burnout;RPA;-
996;capek kerja malah buka aplikasi hris;burnout;EE;-
997;bener kok dia sendernya pun ga tau itu utang buat apa lagian ga wajib juga seorang anak bayarin utang orang tuanya gaji dikit kebutuhan banyak masa masih disuruh bayarin utang ortu;burnout;RPA;-
998;badan capek kerja otak lelah mikir kesentuh micin indomie rasanya bikin langsung cespleng dan wow suddenly life is worth living again oh my god thank u forever for this;tidak_burnout;tidak_burnout;-
999;capek kerja tpi lebih capek cari kerja;tidak_burnout;tidak_burnout;-
1000;capek kerja bisa istirahat capek mikir nah ini yang susahgmn mnurut kalian komen aja;burnout;EE;-
1001;yeuu kocak disangka dia doang yg capek dan jenuh kerja;burnout;CY;-
1002;sampe burn out gue mikir capek kerja hue;burnout;EE;-
1003;dikatain kagak profesional kit heart gue gue capek kerja juga euyy emangnya gue mau kerja;burnout;CY;-
1004;capek kerja aja shun;burnout;EE;-
1005;capek kerja yg jobdesknya palugada gini deh;burnout;EE;sarkasme-EE
1006;sapa tau capek kerja;burnout;EE;-
1007;nder aku lulusan trs pertama dapet kerja tp kerja rodi alias gaji dikit bgt sampe alhamdulillah lolos cpns buat yg nanya apa gk nyari kerja yg layak udah ribuan lamaran tp gaada yg nyantol dilirik pun engga cm x di approach dan berakhir ghosting;burnout;RPA;-
1008;capek kerja capek pikiran capek tuntutan tp ari lesmana bilang jangan jadiin rasa capek lo itu alesan karna semua orang itu capek oke semangat lagi akhirnya;burnout;EE;-
1009;mine was soso gak ada yang menarik sih hari ini capek kerja aja gak tidur echo;burnout;EE;-
1010;gpp kok kalau mau nangis ya nangis aja wajar nangis karena capek kerja gpp orang lain emang ga tau kondisimu gimana kamu ga bisa kontrol ucapan orang lain tapi kamu bisa kontrol diri kamu sendiri;tidak_burnout;tidak_burnout;-
1011;kalau capek kerja ga kuat mau resign inget ini ya;burnout;CY;-
1012;entah di pikiran kalian itu apa isinya kok dengan entengnya nge hate psanta pchimon kek ayo lah kasian mereka merka cuma kerja mereka udh capek kerja di tambah hate kalian;tidak_burnout;tidak_burnout;-
1013;ingat nder jaman sekarang nyari kerjaan itu gampang tapi nyari kerjaan yang layak itu susah sama;tidak_burnout;tidak_burnout;-
1014;ah kamu pengangguran kali mel makanya nggak pernah ngerasan nangis pas capek kerja;tidak_burnout;tidak_burnout;-
1015;ngedumel sama allah sakit hati minta maap sama allah capek kerja minta maaf sama allah bulan ini rugi juta minta maaf sama allah kekurang uang minta maaf sama allah yang terakhir agak lucu orang kerja matimatian sampe mati nggak kayakaya padahal tuhannya maha kaya;burnout;RPA;-
1016;gausalah anjir udh capek kerja malah nambahin;burnout;EE;-
1017;angkut aku jadi anakmu om capek kerja;burnout;CY;sarkasme-CY
1018;sebenernya mau bgt cuma di rumah doang ga capek kerja tp insting mempertahankan diriku berkata aku ttp harus kerja melihat ibuk setelah bapakku gada lgsg rada berantakan keuangannya takut;burnout;CY;-
1019;sempet nganggur lama dan itu gaenak banget suntuk mau keluar ketemu tetangga aja malu takut ditanyain soal udh kerja apa blm pengen beli ini itu harus bgt hemat duit tiap bangun pagi rasanya rutinitas nya gitu gitu aja bosen bgt gapapa capek kerja dapet duit;tidak_burnout;tidak_burnout;-
1020;capek kerja mulu jadi tulang punggung esem dek pengen langsung aja gitu minta jajan;burnout;EE;-
1021;mantap bang ane juga mau ternak puyuh petelur sama ayam petelur capek kerja terus salam sehat ternakk;burnout;CY;-
1022;ngga nder aku lbh capek kerja di garmen drpd nganggur;tidak_burnout;tidak_burnout;-
1023;tak berguna menjabat kami sudah capek kerja keluarga juga dan kami kerja buat ngaji kalian main suruh lagi sehat tidak;burnout;RPA;-
1024;hiii ih telat y ak jawabnya wkwk to everythings fine kok ceritanya gada cm capek kerja aja spt biasa;burnout;EE;-
1025;lagi sensi bgt kasian cowokku capek kerja masi kena omel akuu tp tetep sabar nya minta ampun love u mas semangat sayang ku lancar rezekinya ya biar cepet nikahin aku soalnya keknya kmu ga sabar denger aku ngomel tiap hari;tidak_burnout;tidak_burnout;-
1026;capek kerja ampe bikin ng;burnout;EE;-
1027;menteri yg suruh kita siskamling pdhl udah capek kerja seharian dikira nganggur apa;burnout;RPA;sarkasme-RPA
1028;sekarang orang kalo gaji dikit juga gamau btw yangtiku petani tebu ya kayanya yg lagi krisis tuh petani sayur mayur yang lahannya ga terlalu luas pupuk mahal tp lagi panen raya;tidak_burnout;tidak_burnout;-
1029;di facebook pernah ada lebih baik capek kerja daripada capek nganggur tapi yg bimbang itu capek nganggur apa dikerjain;tidak_burnout;tidak_burnout;-
1030;tidur pun ga nyenyak jadi mending capek kerja daripada capek nganggur ga jelas capek kerja masih bisa healing kalo lo nganggur;burnout;EE;-
1031;oalaah ada resto gitu bes atau khusus catering aja emang sibuk sih kalo begitu kamu katanya capek kerja mau resign kenapa ngga bantuin ibu kamu aja bes kan ada usaha juga tambahin sama londry dan kost kostan bes udah jadi ceo;tidak_burnout;tidak_burnout;-
1032;enggak terlau setuju sih kek seolaholah mendegradasi atau gashlight kalo kita capek kerja;burnout;EE;-
1033;setujuuu soalnya kalo nganggur bener pemasukan kalo capek kerja kan seengganya dpt duit ada yg ditunggu tiap bulan gajian;tidak_burnout;tidak_burnout;-
1034;capek kerja sibuk hobi;tidak_burnout;tidak_burnout;-
1035;itu kasir ayam arkys kalo capek kerja berhenti aja kalo ngomongin capek semua orang kerja juga capek;tidak_burnout;tidak_burnout;-
1036;aku mending capek kerja daripada nganggur capek kerja di gaji capek nganggur yang ada tambah stress;tidak_burnout;tidak_burnout;-
1037;iya kalo capek kerja tekanan nya dari kerjaan kalo nganggur dari keluarga camer tetangga saudara jokowi letkol teddy dll;tidak_burnout;tidak_burnout;-
1038;buangetttt karena udah ngerasain capek kerja dan capek nganggur;burnout;EE;-
1039;setujuuuu aku kelamaan nganggur jadi toxic jadi gak nyambung diajak ngobrol gak punya duid sama sekali ya capek kerja tinggal bobok atau ga jajan aja;tidak_burnout;tidak_burnout;-
1040;iyalah seenggaknya capek kerja masih megang duit kalo nganggur mah capek fisik pikiran dan mental terus duit juga kaga ada;tidak_burnout;tidak_burnout;-
1041;setuju capek kerja masih bisa diobatin dg belanja atau jalan² tapi kalo capek nganggur mana kepikiran buat jalan²;tidak_burnout;tidak_burnout;-
1042;setuju kalau nganggur itu capek mental pikiran dan batin kalau dibuat istirahat aja itu gak bisa mengurangi dan akan terus bertambah bebannya setiap hari;tidak_burnout;tidak_burnout;-
1043;sdih banget gue ga ada energi untuk clingy ke pacar karena capek kerja;burnout;EE;-
1044;hai maaf baru bisa jbjb lagi ya gais ak capek kerja anjir;burnout;EE;-
1045;kemarin habis beli kimukatsu yang double cheese katsu set selesai makan langsung kenyang mampus cocok buat kamu yang capek kerja dan pengen perut kenyang terus pulang ke rumah tinggal mandi dan istirahat;tidak_burnout;tidak_burnout;-
1046;ga ada kerjaan yang ga capek tp lebih capek klo ga ada pemasukan mending capek kerja ketimbang capek ga ada duit;tidak_burnout;tidak_burnout;-
1047;hhehhehhe dah ganti ternyata boss kantorku sekarang bisa liatin cheol setiap capek kerja xixixi;tidak_burnout;tidak_burnout;-
1048;betul sekali sangat setuju siang capek kerja dipotong pajak malam malah ronda enak sekali mereka digaji rakyat malah nyuruh rakyat;burnout;RPA;sarkasme-RPA
1049;wah dah capek kerja untuk gaji pejabat dan polisi mending tidur awal bangun malam sholat tahajud sesuai sunnah rasul biar yg jaga pak polisi aja yg dah digaji negara;burnout;RPA;-
1050;padahal mah lagi capek kerja tp alesannya mau pup;burnout;EE;-
1051;mumet banget ya allah tapi masih mending sekarang ngeluh karena capek kerja bukan karena capek nyari kerja;tidak_burnout;tidak_burnout;-
1052;iya krn kalau dia nggak kerja ya rumah harus bersih krn dia di rumah sy sudah capek kerja masa pulang masih harus nyuci baju;burnout;EE;-
1053;pak kami dai pagi sampai sore sudah capek kerja suruh saja polisi yang ronda;burnout;EE;-
1054;capek kerja skrg dianjurkan ronda lingkungan terus kapan menikmati hidup kapan olahraga kalo definisi nya bersosialisasi gak perlu dianjurkan level menteri lah;burnout;EE;-
1055;capek kerja tapi kalau ngga kerja ngga bisa beli buku;burnout;RPA;-
1056;rakyat sudah capek kerja buat bayar pajak untuk gaji pejabat malemnya masih di suruh ngeronda;burnout;RPA;sarkasme-RPA
1057;capek kerja keras pengen kerja kenyal ae wkwk;burnout;CY;sarkasme-CY
1058;lagi capek kerja malah mimpi jd sgr bby ya allah is this a sign;tidak_burnout;tidak_burnout;-
1059;nhh itu yg kdg bikin kesenjangancb gaji dikit tunjangan dikitdikejar target kek swasta ketahuan korupsi taruhan e mati pasti gak ada yg pingin nyaleg;burnout;RPA;-
1060;info loker di tempat lama nya kak saya pengen gabut capek kerja terus ini;burnout;CY;-
1061;capek kerja adalah jam rawan kangen ian;burnout;EE;-
1062;capek kerja tp ga kerja lebih capek wkwwk;tidak_burnout;tidak_burnout;-
1063;udah gaji dikit ngadepin bocah bocah arrghh;burnout;RPA;-
1064;laper plis ku capek kerja;burnout;EE;-
1065;alhamdulillah kl capek kerja terus pulang kerumah liat mama bapa tu jadi ilang capeknya dan ngerasa tenang bgt pulang laper bisa makan masakan mama bisa gelendotan juga bercanda brg;tidak_burnout;tidak_burnout;-
1066;capek kerja di indo;burnout;EE;-
1067;gmn ya cara ngatasin jenuh kerja;burnout;CY;-
1068;rakyat sudah capek kerja buat bayar gaji pejabat dan aparat jangan disuruh siskamling lagi pak;burnout;RPA;sarkasme-RPA
1069;tinggal colek aja padahal mereka tidur mungkin capek kerja kalo beneran prioritas kita pun kasih bangkunya kok asal jangan yang dibawah tahun tp ngaku prioritas ya;tidak_burnout;tidak_burnout;-
1070;capek kerja maunya di nafkahin aja;burnout;CY;-
1071;ngerti kan gimana rasanya capek kerjabaru bangun tidur udah diomelin for no reason gak salah kan gw sakit hati;burnout;EE;-
1072;pengen self reward makan pizza atau beli ramen atau hal sejenis nya capek kerja mulu gada libur nya;burnout;EE;-
1073;capek kerja ya allah mau duduk diem cantik dibayar aja bsgk;burnout;CY;sarkasme-CY
1074;kaya foto capek kerja;burnout;EE;-
1075;udah di tahap capek kerja mau nikah aja tapi sama yg mapan biar bisa buka usaha dan dimodalin wkwk;burnout;CY;sarkasme-CY
1076;jadi sebenernya kata lebih mending capek kerja daripada capek nyari kerja itu bener bgt;tidak_burnout;tidak_burnout;-
1077;sampe siang ini sangat bersyukur krn selama beberapa waktu ini capek yg dirasakan cuma capek ibadah;tidak_burnout;tidak_burnout;-
1078;skip lah kita udah capek kerja masih dipajakin buat ngegaji aparat keamanan masa masih suruh begadang kliling kampung lgi enak bener;burnout;RPA;sarkasme-RPA
1079;gw juga gak rela bet setiap gajian malah di potong pajak yg angkanya lumayan itu anjeng gak make sense udh capek kerja sebulan hampir seperempatnya dipotong pajak;burnout;RPA;-
1080;capek kerja tapi kalau ga kerja lebih capek nanti gabisa liat bangtan;tidak_burnout;tidak_burnout;-
1081;aset nya pph good for long term ya pph tolong nafkahi aku pah capek kerja;burnout;CY;sarkasme-CY
1082;kaa itu pacarnya biasanya kerja smpe jam brp sii;tidak_burnout;tidak_burnout;-
1083;adalah tidak benar capek kerja solusinya adalah menikah;tidak_burnout;tidak_burnout;-
1084;lagi capek kayaknya capek ngurus wisuda capek kerja capek persiapan profesi;burnout;EE;-
1085;capek capek kerja lalu dipungut pajak untuk setiap gaji dan setiap transaksi dimanapun tapi duitnya dipake buat bayar buzzer dan massa bayaran;burnout;RPA;-
1086;capek kerja pengen main;burnout;EE;-
1087;demi allah capek kerja disupport kaga dipalakin tiap hari iya nanti kan diganti enggak kapan diganti gak bakalan peduli apa dia ama makan ongkos kebutuhan anaknya mimpi kali gue bisa nabung kaya orang orang;burnout;RPA;-
1088;yoo im into lovehate so much ill step in as the bf youre looking for this weekend aku masih kuliah juga jadi ngerti rasanya capek kerja sambil butuh ditemenin e ect me to be that clingy type who misses you easily bawel kalau kamu telat bales;burnout;EE;
1089;yang bikin kita capek kerja tuh kerjaannya apa atasannya bang;burnout;CY;-
1090;jam jam capek kerja gini rasanya kayak pengen resign trs full dinafkahi suami aja deh;burnout;CY;-
1091;video kompilasi capek kerja lembur itugaboleh ketauan boomer atau pjbt;burnout;EE;sarkasme-EE
1092;ortu ak berpikiran gituu malah klo pegawai gaji dikit ih enak di tunjangan pas hari tua nya aj;tidak_burnout;tidak_burnout;-
1093;capek kerja tapi pengin punya banyak duit;burnout;RPA;-
1094;kalo lagi capek kerja biasanya bukain binder biar semangat lagi kerja nya;burnout;EE;-
1095;halo aku izin follow ya dd ayo kita interaksi ribuan kali ____ mmm aku tebak pasti meng oren yaa wih asiknya enhypennya istirahat dulu ya capek kerja terus lho kalian aku persiapan drama baru sama pfw buat akhir september;tidak_burnout;tidak_burnout;-
1096;kalo lansia pasti kami berdiri kok atau orang tua yg emg keliatan bakal gak kuat berdiri pasti lgsg dikasih duduk tp suka ada emak merasa lebih tua jd lgsg minta duduk pdhl keliatan msh seger ya mohon maap gak ksh duduk yg muda juga capek kerja kok;tidak_burnout;tidak_burnout;-
1097;ckckck emng keliatan suka fitnah sih tanpa capek kerja karna membela jokowi itu aj sudah fitnah enteng mengeluarkan makian dibilang fakta yg menurut opini kalian sj;tidak_burnout;tidak_burnout;-
1098;mau bgt gw dah capek kerja ditindas mau konseran aja;burnout;EE;-
1099;selain capek kerja belajar ada banyak tantangan lain yang bikin gap year makin berat waktu belajar sering berantakan belajar sendirian bikin gampang frustasi tekanan finansial mental naik turun dan rasa takut gagal lagi;burnout;EE;-
1100;gue cuti keterangannya mau istirahat diacc sih pernah juga bilang capek kerja mau liburan;burnout;EE;-
1101;wkwkwkkwkwkwkw makanya sering jompo loyok lemes ga tertolong karna capek kerja paksa;burnout;EE;-
1102;lagi di fase capek kerja pengen balik kuliah tapi kalo kerja enaknya dapat duit buat belanja apapun yang kita mau;burnout;CY;-
1103;capek kerja ah mau di hidupin aja;burnout;CY;-
1104;capek kerja adegan puk puknya kapan;burnout;EE;-
1105;jangan ukur kesuksesan dari hasil tapi dari keberanianmu melangkah rabu biasanya orang mulai capek kerjakuliah;tidak_burnout;tidak_burnout;-
1106;pagie regiegak bisa semangat lagi capek kerja lembur kemaren;burnout;EE;-
1107;udh capek kerja pengennya istirahat;burnout;EE;-
1108;lah ai bisa capek kerja juga ternyata;tidak_burnout;tidak_burnout;-
1109;me basically with my work ah bulan lagi aku resign ah capek kerja disini;burnout;CY;-
1110;info loker bwibali dong frenaku capek kerja nang kene resiko e karo gaji e gak sumbut karo pegele diuber target tp bonus ae gak dicairno;burnout;RPA;-
